timestep,src,dst,regime,episode_index,time_since_transition
28,121,225,A,0,28
28,121,227,A,0,28
28,121,233,A,0,28
28,121,242,A,0,28
28,121,267,A,0,28
28,121,268,A,0,28
28,121,277,A,0,28
28,121,281,A,0,28
28,121,292,A,0,28
28,122,123,A,0,28
28,122,130,A,0,28
28,122,134,A,0,28
28,122,138,A,0,28
28,122,162,A,0,28
28,122,164,A,0,28
28,122,168,A,0,28
28,122,171,A,0,28
28,122,172,A,0,28
28,122,175,A,0,28
28,122,186,A,0,28
28,122,191,A,0,28
28,122,193,A,0,28
28,122,197,A,0,28
28,122,218,A,0,28
28,122,228,A,0,28
28,122,230,A,0,28
28,122,246,A,0,28
28,122,264,A,0,28
28,122,283,A,0,28
28,122,284,A,0,28
28,122,286,A,0,28
28,122,287,A,0,28
28,122,295,A,0,28
28,122,296,A,0,28
28,123,124,A,0,28
28,123,135,A,0,28
28,123,145,A,0,28
28,123,146,A,0,28
28,123,151,A,0,28
28,123,156,A,0,28
28,123,176,A,0,28
28,123,181,A,0,28
28,123,183,A,0,28
28,123,200,A,0,28
28,123,205,A,0,28
28,123,210,A,0,28
28,123,218,A,0,28
28,123,229,A,0,28
28,123,236,A,0,28
28,123,250,A,0,28
28,123,252,A,0,28
28,123,263,A,0,28
28,123,280,A,0,28
28,123,286,A,0,28
28,123,299,A,0,28
28,124,183,A,0,28
28,124,199,A,0,28
28,124,211,A,0,28
28,124,243,A,0,28
28,124,247,A,0,28
28,124,259,A,0,28
28,124,260,A,0,28
28,124,264,A,0,28
28,124,276,A,0,28
28,124,286,A,0,28
28,124,291,A,0,28
28,124,295,A,0,28
28,125,139,A,0,28
28,125,160,A,0,28
28,125,161,A,0,28
28,125,173,A,0,28
28,125,176,A,0,28
28,125,191,A,0,28
28,125,201,A,0,28
28,125,204,A,0,28
28,125,214,A,0,28
28,125,225,A,0,28
28,125,235,A,0,28
28,125,286,A,0,28
28,125,298,A,0,28
28,126,134,A,0,28
28,126,139,A,0,28
28,126,151,A,0,28
28,126,171,A,0,28
28,126,174,A,0,28
28,126,189,A,0,28
28,126,200,A,0,28
28,126,205,A,0,28
28,126,218,A,0,28
28,126,219,A,0,28
28,126,226,A,0,28
28,126,235,A,0,28
28,126,245,A,0,28
28,126,248,A,0,28
28,126,249,A,0,28
28,126,252,A,0,28
28,126,253,A,0,28
28,126,262,A,0,28
28,126,268,A,0,28
28,126,277,A,0,28
28,126,283,A,0,28
28,127,131,A,0,28
28,127,134,A,0,28
28,127,137,A,0,28
28,127,144,A,0,28
28,127,149,A,0,28
28,127,153,A,0,28
28,127,175,A,0,28
28,127,199,A,0,28
28,127,201,A,0,28
28,127,204,A,0,28
28,127,206,A,0,28
28,127,208,A,0,28
28,127,232,A,0,28
28,127,243,A,0,28
28,127,259,A,0,28
28,127,263,A,0,28
28,127,271,A,0,28
28,127,284,A,0,28
28,127,290,A,0,28
28,128,136,A,0,28
28,128,150,A,0,28
28,128,151,A,0,28
28,128,160,A,0,28
28,128,164,A,0,28
28,128,179,A,0,28
28,128,194,A,0,28
28,128,198,A,0,28
28,128,200,A,0,28
28,128,201,A,0,28
28,128,212,A,0,28
28,128,230,A,0,28
28,128,236,A,0,28
28,128,248,A,0,28
28,128,258,A,0,28
28,128,262,A,0,28
28,128,275,A,0,28
28,128,278,A,0,28
28,129,144,A,0,28
28,129,146,A,0,28
28,129,147,A,0,28
28,129,152,A,0,28
28,129,159,A,0,28
28,129,168,A,0,28
28,129,172,A,0,28
28,129,178,A,0,28
28,129,179,A,0,28
28,129,197,A,0,28
28,129,204,A,0,28
28,129,223,A,0,28
28,129,227,A,0,28
28,129,237,A,0,28
28,129,239,A,0,28
28,129,249,A,0,28
28,129,251,A,0,28
28,129,271,A,0,28
28,129,273,A,0,28
28,129,281,A,0,28
28,129,289,A,0,28
28,129,299,A,0,28
28,130,137,A,0,28
28,130,155,A,0,28
28,130,156,A,0,28
28,130,163,A,0,28
28,130,169,A,0,28
28,130,178,A,0,28
28,130,186,A,0,28
28,130,190,A,0,28
28,130,208,A,0,28
28,130,211,A,0,28
28,130,221,A,0,28
28,130,231,A,0,28
28,130,232,A,0,28
28,130,240,A,0,28
28,130,264,A,0,28
28,130,267,A,0,28
28,130,279,A,0,28
28,130,284,A,0,28
28,130,297,A,0,28
28,131,148,A,0,28
28,131,157,A,0,28
28,131,160,A,0,28
28,131,164,A,0,28
28,131,177,A,0,28
28,131,203,A,0,28
28,131,216,A,0,28
28,131,230,A,0,28
28,131,254,A,0,28
28,131,263,A,0,28
28,131,271,A,0,28
28,131,273,A,0,28
28,131,287,A,0,28
28,131,296,A,0,28
28,132,156,A,0,28
28,132,162,A,0,28
28,132,189,A,0,28
28,132,200,A,0,28
28,132,215,A,0,28
28,132,217,A,0,28
28,132,228,A,0,28
28,132,245,A,0,28
28,132,246,A,0,28
28,132,282,A,0,28
28,132,293,A,0,28
28,133,137,A,0,28
28,133,146,A,0,28
28,133,169,A,0,28
28,133,180,A,0,28
28,133,185,A,0,28
28,133,190,A,0,28
28,133,196,A,0,28
28,133,199,A,0,28
28,133,208,A,0,28
28,133,217,A,0,28
28,133,238,A,0,28
28,133,263,A,0,28
28,133,276,A,0,28
28,134,137,A,0,28
28,134,160,A,0,28
28,134,163,A,0,28
28,134,181,A,0,28
28,134,183,A,0,28
28,134,184,A,0,28
28,134,214,A,0,28
28,134,226,A,0,28
28,134,243,A,0,28
28,134,260,A,0,28
28,134,262,A,0,28
28,134,264,A,0,28
28,134,269,A,0,28
28,134,276,A,0,28
28,134,290,A,0,28
28,134,296,A,0,28
28,134,299,A,0,28
28,135,139,A,0,28
28,135,145,A,0,28
28,135,151,A,0,28
28,135,155,A,0,28
28,135,159,A,0,28
28,135,173,A,0,28
28,135,204,A,0,28
28,135,212,A,0,28
28,135,213,A,0,28
28,135,250,A,0,28
28,135,252,A,0,28
28,135,256,A,0,28
28,135,268,A,0,28
28,135,284,A,0,28
28,135,290,A,0,28
28,136,144,A,0,28
28,136,153,A,0,28
28,136,159,A,0,28
28,136,196,A,0,28
28,136,232,A,0,28
28,136,239,A,0,28
28,136,248,A,0,28
28,136,256,A,0,28
28,136,259,A,0,28
28,136,277,A,0,28
28,136,296,A,0,28
28,137,154,A,0,28
28,137,167,A,0,28
28,137,168,A,0,28
28,137,173,A,0,28
28,137,184,A,0,28
28,137,201,A,0,28
28,137,224,A,0,28
28,137,230,A,0,28
28,137,251,A,0,28
28,137,290,A,0,28
28,137,296,A,0,28
28,138,142,A,0,28
28,138,157,A,0,28
28,138,161,A,0,28
28,138,166,A,0,28
28,138,168,A,0,28
28,138,171,A,0,28
28,138,180,A,0,28
28,138,199,A,0,28
28,138,207,A,0,28
28,138,232,A,0,28
28,138,265,A,0,28
28,138,273,A,0,28
28,138,284,A,0,28
28,138,287,A,0,28
28,138,290,A,0,28
28,138,298,A,0,28
28,139,140,A,0,28
28,139,143,A,0,28
28,139,147,A,0,28
28,139,157,A,0,28
28,139,162,A,0,28
28,139,177,A,0,28
28,139,193,A,0,28
28,139,203,A,0,28
28,139,211,A,0,28
28,139,225,A,0,28
28,139,254,A,0,28
28,139,256,A,0,28
28,139,271,A,0,28
28,139,274,A,0,28
28,140,143,A,0,28
28,140,151,A,0,28
28,140,163,A,0,28
28,140,168,A,0,28
28,140,169,A,0,28
28,140,174,A,0,28
28,140,187,A,0,28
28,140,198,A,0,28
28,140,215,A,0,28
28,140,221,A,0,28
28,140,224,A,0,28
28,140,231,A,0,28
28,140,243,A,0,28
28,140,250,A,0,28
28,140,259,A,0,28
28,140,266,A,0,28
28,140,269,A,0,28
28,140,279,A,0,28
28,140,285,A,0,28
28,140,287,A,0,28
28,140,291,A,0,28
28,140,297,A,0,28
28,140,299,A,0,28
28,141,144,A,0,28
28,141,148,A,0,28
28,141,170,A,0,28
28,141,184,A,0,28
28,141,192,A,0,28
28,141,196,A,0,28
28,141,215,A,0,28
28,141,233,A,0,28
28,141,237,A,0,28
28,141,244,A,0,28
28,141,245,A,0,28
28,141,251,A,0,28
28,141,259,A,0,28
28,141,264,A,0,28
28,141,266,A,0,28
28,141,267,A,0,28
28,141,269,A,0,28
28,141,276,A,0,28
28,141,291,A,0,28
28,142,152,A,0,28
28,142,154,A,0,28
28,142,160,A,0,28
28,142,166,A,0,28
28,142,170,A,0,28
28,142,187,A,0,28
28,142,197,A,0,28
28,142,207,A,0,28
28,142,218,A,0,28
28,142,230,A,0,28
28,142,232,A,0,28
28,142,234,A,0,28
28,142,242,A,0,28
28,142,250,A,0,28
28,142,254,A,0,28
28,142,273,A,0,28
28,142,277,A,0,28
28,142,278,A,0,28
28,142,289,A,0,28
28,142,290,A,0,28
28,142,293,A,0,28
28,142,294,A,0,28
28,142,298,A,0,28
28,143,147,A,0,28
28,143,163,A,0,28
28,143,185,A,0,28
28,143,198,A,0,28
28,143,221,A,0,28
28,143,222,A,0,28
28,143,223,A,0,28
28,143,231,A,0,28
28,143,244,A,0,28
28,143,255,A,0,28
28,143,261,A,0,28
28,143,264,A,0,28
28,143,265,A,0,28
28,143,277,A,0,28
28,143,291,A,0,28
28,144,145,A,0,28
28,144,146,A,0,28
28,144,149,A,0,28
28,144,172,A,0,28
28,144,174,A,0,28
28,144,189,A,0,28
28,144,200,A,0,28
28,144,201,A,0,28
28,144,207,A,0,28
28,144,214,A,0,28
28,144,218,A,0,28
28,144,222,A,0,28
28,144,229,A,0,28
28,144,237,A,0,28
28,144,246,A,0,28
28,144,250,A,0,28
28,144,260,A,0,28
28,144,264,A,0,28
28,144,268,A,0,28
28,144,280,A,0,28
28,145,159,A,0,28
28,145,161,A,0,28
28,145,181,A,0,28
28,145,183,A,0,28
28,145,186,A,0,28
28,145,190,A,0,28
28,145,195,A,0,28
28,145,219,A,0,28
28,145,237,A,0,28
28,145,244,A,0,28
28,145,246,A,0,28
28,145,249,A,0,28
28,145,252,A,0,28
28,145,253,A,0,28
28,145,266,A,0,28
28,145,267,A,0,28
28,145,270,A,0,28
28,145,277,A,0,28
28,145,281,A,0,28
28,145,296,A,0,28
28,146,152,A,0,28
28,146,167,A,0,28
28,146,175,A,0,28
28,146,181,A,0,28
28,146,187,A,0,28
28,146,189,A,0,28
28,146,191,A,0,28
28,146,202,A,0,28
28,146,207,A,0,28
28,146,234,A,0,28
28,146,243,A,0,28
28,146,245,A,0,28
28,146,251,A,0,28
28,146,257,A,0,28
28,146,270,A,0,28
28,146,272,A,0,28
28,146,276,A,0,28
28,146,282,A,0,28
28,146,299,A,0,28
28,147,169,A,0,28
28,147,174,A,0,28
28,147,181,A,0,28
28,147,183,A,0,28
28,147,187,A,0,28
28,147,231,A,0,28
28,147,235,A,0,28
28,147,239,A,0,28
28,147,243,A,0,28
28,147,264,A,0,28
28,147,268,A,0,28
28,147,276,A,0,28
28,148,155,A,0,28
28,148,156,A,0,28
28,148,158,A,0,28
28,148,161,A,0,28
28,148,170,A,0,28
28,148,172,A,0,28
28,148,178,A,0,28
28,148,198,A,0,28
28,148,200,A,0,28
28,148,205,A,0,28
28,148,213,A,0,28
28,148,221,A,0,28
28,148,227,A,0,28
28,148,235,A,0,28
28,148,267,A,0,28
28,149,172,A,0,28
28,149,220,A,0,28
28,149,236,A,0,28
28,149,269,A,0,28
28,149,272,A,0,28
28,149,291,A,0,28
28,149,299,A,0,28
28,150,170,A,0,28
28,150,186,A,0,28
28,150,197,A,0,28
28,150,206,A,0,28
28,150,226,A,0,28
28,150,234,A,0,28
28,150,248,A,0,28
28,150,249,A,0,28
28,150,267,A,0,28
28,150,274,A,0,28
28,150,294,A,0,28
28,150,295,A,0,28
28,151,159,A,0,28
28,151,181,A,0,28
28,151,204,A,0,28
28,151,208,A,0,28
28,151,220,A,0,28
28,151,237,A,0,28
28,151,239,A,0,28
28,151,250,A,0,28
28,151,258,A,0,28
28,151,265,A,0,28
28,151,268,A,0,28
28,151,272,A,0,28
28,151,295,A,0,28
28,151,299,A,0,28
28,152,153,A,0,28
28,152,167,A,0,28
28,152,182,A,0,28
28,152,203,A,0,28
28,152,204,A,0,28
28,152,217,A,0,28
28,152,218,A,0,28
28,152,232,A,0,28
28,152,236,A,0,28
28,152,238,A,0,28
28,152,267,A,0,28
28,152,296,A,0,28
28,152,297,A,0,28
28,153,159,A,0,28
28,153,168,A,0,28
28,153,179,A,0,28
28,153,193,A,0,28
28,153,195,A,0,28
28,153,202,A,0,28
28,153,204,A,0,28
28,153,208,A,0,28
28,153,238,A,0,28
28,153,256,A,0,28
28,153,262,A,0,28
28,153,264,A,0,28
28,153,280,A,0,28
28,154,160,A,0,28
28,154,167,A,0,28
28,154,168,A,0,28
28,154,173,A,0,28
28,154,187,A,0,28
28,154,195,A,0,28
28,154,196,A,0,28
28,154,201,A,0,28
28,154,204,A,0,28
28,154,205,A,0,28
28,154,216,A,0,28
28,154,229,A,0,28
28,154,259,A,0,28
28,154,280,A,0,28
28,154,284,A,0,28
28,155,178,A,0,28
28,155,187,A,0,28
28,155,190,A,0,28
28,155,196,A,0,28
28,155,206,A,0,28
28,155,211,A,0,28
28,155,222,A,0,28
28,155,223,A,0,28
28,155,261,A,0,28
28,155,266,A,0,28
28,155,277,A,0,28
28,155,285,A,0,28
28,155,295,A,0,28
28,156,158,A,0,28
28,156,165,A,0,28
28,156,171,A,0,28
28,156,192,A,0,28
28,156,213,A,0,28
28,156,245,A,0,28
28,156,248,A,0,28
28,156,256,A,0,28
28,156,268,A,0,28
28,157,161,A,0,28
28,157,173,A,0,28
28,157,175,A,0,28
28,157,184,A,0,28
28,157,186,A,0,28
28,157,197,A,0,28
28,157,203,A,0,28
28,157,214,A,0,28
28,157,217,A,0,28
28,157,227,A,0,28
28,157,277,A,0,28
28,158,159,A,0,28
28,158,161,A,0,28
28,158,165,A,0,28
28,158,169,A,0,28
28,158,172,A,0,28
28,158,180,A,0,28
28,158,183,A,0,28
28,158,185,A,0,28
28,158,194,A,0,28
28,158,212,A,0,28
28,158,213,A,0,28
28,158,219,A,0,28
28,158,234,A,0,28
28,158,240,A,0,28
28,158,248,A,0,28
28,158,256,A,0,28
28,158,257,A,0,28
28,158,264,A,0,28
28,159,161,A,0,28
28,159,166,A,0,28
28,159,179,A,0,28
28,159,193,A,0,28
28,159,200,A,0,28
28,159,210,A,0,28
28,159,216,A,0,28
28,159,242,A,0,28
28,159,245,A,0,28
28,159,246,A,0,28
28,159,250,A,0,28
28,159,268,A,0,28
28,159,269,A,0,28
28,159,282,A,0,28
28,159,292,A,0,28
28,160,161,A,0,28
28,160,162,A,0,28
28,160,164,A,0,28
28,160,175,A,0,28
28,160,176,A,0,28
28,160,185,A,0,28
28,160,189,A,0,28
28,160,194,A,0,28
28,160,196,A,0,28
28,160,199,A,0,28
28,160,201,A,0,28
28,160,214,A,0,28
28,160,218,A,0,28
28,160,251,A,0,28
28,160,265,A,0,28
28,160,283,A,0,28
28,160,292,A,0,28
28,160,294,A,0,28
28,160,296,A,0,28
28,161,171,A,0,28
28,161,173,A,0,28
28,161,174,A,0,28
28,161,175,A,0,28
28,161,181,A,0,28
28,161,203,A,0,28
28,161,206,A,0,28
28,161,213,A,0,28
28,161,230,A,0,28
28,161,261,A,0,28
28,161,272,A,0,28
28,161,282,A,0,28
28,161,284,A,0,28
28,161,287,A,0,28
28,161,294,A,0,28
28,162,184,A,0,28
28,162,191,A,0,28
28,162,193,A,0,28
28,162,206,A,0,28
28,162,217,A,0,28
28,162,218,A,0,28
28,162,225,A,0,28
28,162,243,A,0,28
28,162,248,A,0,28
28,162,254,A,0,28
28,162,271,A,0,28
28,162,290,A,0,28
28,163,178,A,0,28
28,163,192,A,0,28
28,163,199,A,0,28
28,163,206,A,0,28
28,163,221,A,0,28
28,163,228,A,0,28
28,163,243,A,0,28
28,163,255,A,0,28
28,163,269,A,0,28
28,163,277,A,0,28
28,163,279,A,0,28
28,163,282,A,0,28
28,163,285,A,0,28
28,163,296,A,0,28
28,163,297,A,0,28
28,164,202,A,0,28
28,164,203,A,0,28
28,164,204,A,0,28
28,164,249,A,0,28
28,164,253,A,0,28
28,164,260,A,0,28
28,164,267,A,0,28
28,164,283,A,0,28
28,165,174,A,0,28
28,165,179,A,0,28
28,165,190,A,0,28
28,165,195,A,0,28
28,165,209,A,0,28
28,165,236,A,0,28
28,165,239,A,0,28
28,165,244,A,0,28
28,165,249,A,0,28
28,165,255,A,0,28
28,165,258,A,0,28
28,165,274,A,0,28
28,165,276,A,0,28
28,165,280,A,0,28
28,165,285,A,0,28
28,165,294,A,0,28
28,166,169,A,0,28
28,166,178,A,0,28
28,166,181,A,0,28
28,166,183,A,0,28
28,166,187,A,0,28
28,166,221,A,0,28
28,166,228,A,0,28
28,166,244,A,0,28
28,166,247,A,0,28
28,166,255,A,0,28
28,166,257,A,0,28
28,166,259,A,0,28
28,166,265,A,0,28
28,166,291,A,0,28
28,167,173,A,0,28
28,167,175,A,0,28
28,167,225,A,0,28
28,167,228,A,0,28
28,167,254,A,0,28
28,167,272,A,0,28
28,167,274,A,0,28
28,167,278,A,0,28
28,167,288,A,0,28
28,167,294,A,0,28
28,168,176,A,0,28
28,168,181,A,0,28
28,168,191,A,0,28
28,168,195,A,0,28
28,168,199,A,0,28
28,168,224,A,0,28
28,168,231,A,0,28
28,168,254,A,0,28
28,168,255,A,0,28
28,168,261,A,0,28
28,168,265,A,0,28
28,168,274,A,0,28
28,168,294,A,0,28
28,168,298,A,0,28
28,169,175,A,0,28
28,169,179,A,0,28
28,169,194,A,0,28
28,169,195,A,0,28
28,169,204,A,0,28
28,169,221,A,0,28
28,169,226,A,0,28
28,169,229,A,0,28
28,169,244,A,0,28
28,169,245,A,0,28
28,169,251,A,0,28
28,169,253,A,0,28
28,169,260,A,0,28
28,169,261,A,0,28
28,169,297,A,0,28
28,170,185,A,0,28
28,170,190,A,0,28
28,170,193,A,0,28
28,170,223,A,0,28
28,170,236,A,0,28
28,170,242,A,0,28
28,170,251,A,0,28
28,170,255,A,0,28
28,171,173,A,0,28
28,171,186,A,0,28
28,171,191,A,0,28
28,171,195,A,0,28
28,171,199,A,0,28
28,171,200,A,0,28
28,171,202,A,0,28
28,171,216,A,0,28
28,171,217,A,0,28
28,171,222,A,0,28
28,171,236,A,0,28
28,171,254,A,0,28
28,171,266,A,0,28
28,171,268,A,0,28
28,171,286,A,0,28
28,171,294,A,0,28
28,171,295,A,0,28
28,172,179,A,0,28
28,172,190,A,0,28
28,172,200,A,0,28
28,172,233,A,0,28
28,172,235,A,0,28
28,172,242,A,0,28
28,172,268,A,0,28
28,172,271,A,0,28
28,172,280,A,0,28
28,172,283,A,0,28
28,172,292,A,0,28
28,172,299,A,0,28
28,173,183,A,0,28
28,173,186,A,0,28
28,173,192,A,0,28
28,173,211,A,0,28
28,173,217,A,0,28
28,173,238,A,0,28
28,173,277,A,0,28
28,173,278,A,0,28
28,173,283,A,0,28
28,173,290,A,0,28
28,173,293,A,0,28
28,173,296,A,0,28
28,173,299,A,0,28
28,174,178,A,0,28
28,174,183,A,0,28
28,174,194,A,0,28
28,174,221,A,0,28
28,174,224,A,0,28
28,174,228,A,0,28
28,174,231,A,0,28
28,174,241,A,0,28
28,174,242,A,0,28
28,174,244,A,0,28
28,174,252,A,0,28
28,174,255,A,0,28
28,174,267,A,0,28
28,174,276,A,0,28
28,174,291,A,0,28
28,175,177,A,0,28
28,175,186,A,0,28
28,175,191,A,0,28
28,175,206,A,0,28
28,175,227,A,0,28
28,175,269,A,0,28
28,176,186,A,0,28
28,176,269,A,0,28
28,176,283,A,0,28
28,176,287,A,0,28
28,176,296,A,0,28
28,177,180,A,0,28
28,177,188,A,0,28
28,177,208,A,0,28
28,177,221,A,0,28
28,177,223,A,0,28
28,177,235,A,0,28
28,177,237,A,0,28
28,177,243,A,0,28
28,177,249,A,0,28
28,177,255,A,0,28
28,177,258,A,0,28
28,177,260,A,0,28
28,177,266,A,0,28
28,177,267,A,0,28
28,177,269,A,0,28
28,177,276,A,0,28
28,177,285,A,0,28
28,177,290,A,0,28
28,177,298,A,0,28
28,178,182,A,0,28
28,178,185,A,0,28
28,178,188,A,0,28
28,178,189,A,0,28
28,178,228,A,0,28
28,178,248,A,0,28
28,178,255,A,0,28
28,178,260,A,0,28
28,178,267,A,0,28
28,178,277,A,0,28
28,178,285,A,0,28
28,178,291,A,0,28
28,178,297,A,0,28
28,179,182,A,0,28
28,179,189,A,0,28
28,179,201,A,0,28
28,179,211,A,0,28
28,179,212,A,0,28
28,179,213,A,0,28
28,179,218,A,0,28
28,179,219,A,0,28
28,179,239,A,0,28
28,179,244,A,0,28
28,179,246,A,0,28
28,179,247,A,0,28
28,179,249,A,0,28
28,179,252,A,0,28
28,179,257,A,0,28
28,179,258,A,0,28
28,179,268,A,0,28
28,179,270,A,0,28
28,179,290,A,0,28
28,179,295,A,0,28
28,180,185,A,0,28
28,180,188,A,0,28
28,180,201,A,0,28
28,180,219,A,0,28
28,180,227,A,0,28
28,180,230,A,0,28
28,180,235,A,0,28
28,180,237,A,0,28
28,180,256,A,0,28
28,180,267,A,0,28
28,180,285,A,0,28
28,180,291,A,0,28
28,180,295,A,0,28
28,181,184,A,0,28
28,181,185,A,0,28
28,181,208,A,0,28
28,181,225,A,0,28
28,181,230,A,0,28
28,181,232,A,0,28
28,181,238,A,0,28
28,181,258,A,0,28
28,181,273,A,0,28
28,181,274,A,0,28
28,181,284,A,0,28
28,181,288,A,0,28
28,182,225,A,0,28
28,182,230,A,0,28
28,182,232,A,0,28
28,182,261,A,0,28
28,182,265,A,0,28
28,182,273,A,0,28
28,182,290,A,0,28
28,183,188,A,0,28
28,183,209,A,0,28
28,183,215,A,0,28
28,183,220,A,0,28
28,183,229,A,0,28
28,183,236,A,0,28
28,183,237,A,0,28
28,183,241,A,0,28
28,183,244,A,0,28
28,183,255,A,0,28
28,183,273,A,0,28
28,183,276,A,0,28
28,183,279,A,0,28
28,183,289,A,0,28
28,183,291,A,0,28
28,184,186,A,0,28
28,184,188,A,0,28
28,184,197,A,0,28
28,184,203,A,0,28
28,184,208,A,0,28
28,184,230,A,0,28
28,184,237,A,0,28
28,184,248,A,0,28
28,184,254,A,0,28
28,184,289,A,0,28
28,184,290,A,0,28
28,184,293,A,0,28
28,185,196,A,0,28
28,185,215,A,0,28
28,185,217,A,0,28
28,185,237,A,0,28
28,185,276,A,0,28
28,185,285,A,0,28
28,185,289,A,0,28
28,186,191,A,0,28
28,186,212,A,0,28
28,186,216,A,0,28
28,186,217,A,0,28
28,186,218,A,0,28
28,186,225,A,0,28
28,186,252,A,0,28
28,186,254,A,0,28
28,186,274,A,0,28
28,186,286,A,0,28
28,187,192,A,0,28
28,187,193,A,0,28
28,187,200,A,0,28
28,187,209,A,0,28
28,187,212,A,0,28
28,187,225,A,0,28
28,187,227,A,0,28
28,187,233,A,0,28
28,187,235,A,0,28
28,187,241,A,0,28
28,187,242,A,0,28
28,187,244,A,0,28
28,187,266,A,0,28
28,187,276,A,0,28
28,187,291,A,0,28
28,188,198,A,0,28
28,188,217,A,0,28
28,188,226,A,0,28
28,188,227,A,0,28
28,188,229,A,0,28
28,188,242,A,0,28
28,188,243,A,0,28
28,188,282,A,0,28
28,188,289,A,0,28
28,188,295,A,0,28
28,189,195,A,0,28
28,189,204,A,0,28
28,189,205,A,0,28
28,189,222,A,0,28
28,189,245,A,0,28
28,189,249,A,0,28
28,189,250,A,0,28
28,189,260,A,0,28
28,189,262,A,0,28
28,189,275,A,0,28
28,189,280,A,0,28
28,190,196,A,0,28
28,190,201,A,0,28
28,190,208,A,0,28
28,190,224,A,0,28
28,190,225,A,0,28
28,190,227,A,0,28
28,190,242,A,0,28
28,190,254,A,0,28
28,190,269,A,0,28
28,190,288,A,0,28
28,190,299,A,0,28
28,191,203,A,0,28
28,191,206,A,0,28
28,191,209,A,0,28
28,191,216,A,0,28
28,191,254,A,0,28
28,191,268,A,0,28
28,191,280,A,0,28
28,192,223,A,0,28
28,192,228,A,0,28
28,192,247,A,0,28
28,192,259,A,0,28
28,192,260,A,0,28
28,192,266,A,0,28
28,192,267,A,0,28
28,192,268,A,0,28
28,192,279,A,0,28
28,192,285,A,0,28
28,192,289,A,0,28
28,192,294,A,0,28
28,193,207,A,0,28
28,193,212,A,0,28
28,193,219,A,0,28
28,193,222,A,0,28
28,193,238,A,0,28
28,193,245,A,0,28
28,193,252,A,0,28
28,193,255,A,0,28
28,193,275,A,0,28
28,193,280,A,0,28
28,193,286,A,0,28
28,194,196,A,0,28
28,194,215,A,0,28
28,194,221,A,0,28
28,194,236,A,0,28
28,194,240,A,0,28
28,194,242,A,0,28
28,194,289,A,0,28
28,194,290,A,0,28
28,195,198,A,0,28
28,195,207,A,0,28
28,195,218,A,0,28
28,195,252,A,0,28
28,195,255,A,0,28
28,195,263,A,0,28
28,195,275,A,0,28
28,195,282,A,0,28
28,196,197,A,0,28
28,196,200,A,0,28
28,196,209,A,0,28
28,196,215,A,0,28
28,196,216,A,0,28
28,196,221,A,0,28
28,196,224,A,0,28
28,196,240,A,0,28
28,196,251,A,0,28
28,196,266,A,0,28
28,196,278,A,0,28
28,196,297,A,0,28
28,197,200,A,0,28
28,197,203,A,0,28
28,197,220,A,0,28
28,197,224,A,0,28
28,197,239,A,0,28
28,197,263,A,0,28
28,197,264,A,0,28
28,197,269,A,0,28
28,197,271,A,0,28
28,197,293,A,0,28
28,197,298,A,0,28
28,198,203,A,0,28
28,198,221,A,0,28
28,198,223,A,0,28
28,198,228,A,0,28
28,198,230,A,0,28
28,198,234,A,0,28
28,198,235,A,0,28
28,198,239,A,0,28
28,198,259,A,0,28
28,198,260,A,0,28
28,198,272,A,0,28
28,198,277,A,0,28
28,198,289,A,0,28
28,198,297,A,0,28
28,199,216,A,0,28
28,199,218,A,0,28
28,199,222,A,0,28
28,199,254,A,0,28
28,199,263,A,0,28
28,199,288,A,0,28
28,199,290,A,0,28
28,200,221,A,0,28
28,200,258,A,0,28
28,200,260,A,0,28
28,200,272,A,0,28
28,200,288,A,0,28
28,201,203,A,0,28
28,201,208,A,0,28
28,201,217,A,0,28
28,201,232,A,0,28
28,201,296,A,0,28
28,201,297,A,0,28
28,201,298,A,0,28
28,202,207,A,0,28
28,202,219,A,0,28
28,202,222,A,0,28
28,202,229,A,0,28
28,202,245,A,0,28
28,202,256,A,0,28
28,202,259,A,0,28
28,202,270,A,0,28
28,202,273,A,0,28
28,202,283,A,0,28
28,202,294,A,0,28
28,203,212,A,0,28
28,203,214,A,0,28
28,203,216,A,0,28
28,203,218,A,0,28
28,203,234,A,0,28
28,203,237,A,0,28
28,203,238,A,0,28
28,203,248,A,0,28
28,203,265,A,0,28
28,203,271,A,0,28
28,203,278,A,0,28
28,203,284,A,0,28
28,203,287,A,0,28
28,203,295,A,0,28
28,203,298,A,0,28
28,204,205,A,0,28
28,204,212,A,0,28
28,204,222,A,0,28
28,204,233,A,0,28
28,204,237,A,0,28
28,204,240,A,0,28
28,204,246,A,0,28
28,204,248,A,0,28
28,204,252,A,0,28
28,204,269,A,0,28
28,204,275,A,0,28
28,205,206,A,0,28
28,205,210,A,0,28
28,205,212,A,0,28
28,205,222,A,0,28
28,205,268,A,0,28
28,205,275,A,0,28
28,205,281,A,0,28
28,205,286,A,0,28
28,206,240,A,0,28
28,206,254,A,0,28
28,206,264,A,0,28
28,206,278,A,0,28
28,206,283,A,0,28
28,206,288,A,0,28
28,206,290,A,0,28
28,207,217,A,0,28
28,207,222,A,0,28
28,207,235,A,0,28
28,207,244,A,0,28
28,207,250,A,0,28
28,207,256,A,0,28
28,207,265,A,0,28
28,207,298,A,0,28
28,208,223,A,0,28
28,208,224,A,0,28
28,208,226,A,0,28
28,208,227,A,0,28
28,208,238,A,0,28
28,208,251,A,0,28
